iter	Passed	Remaining
2972	994207	677853
2973	994538	677516
2974	994870	677180
2975	995270	676891
2976	995582	676541
2977	995927	676214
2978	996261	675879
2979	996599	675547
2980	996953	675226
2981	997290	674893
2982	997630	674562
2983	997953	674220
2984	998303	673896
2985	998629	673556
2986	998948	673211
2987	999277	672873
2988	999593	672526
2989	999922	672188
2990	1000250	671850
2991	1000563	671501
2992	1000868	671146
2993	1001203	670813
2994	1001521	670467
2995	1001850	670129
2996	1002174	669788
2997	1002514	669457
2998	1002850	669124
2999	1003183	668789
3000	1003534	668465
3001	1003888	668144
3002	1004213	667803
3003	1004578	667489
3004	1004920	667160
3005	1005273	666838
3006	1005593	666493
3007	1005925	666157
3008	1006251	665817
3009	1006584	665482
3010	1006917	665147
3011	1007254	664814
3012	1007582	664476
3013	1007914	664139
3014	1008266	663817
3015	1008577	663467
3016	1008920	663138
3017	1009277	662819
3018	1009616	662487
3019	1009952	662154
3020	1010363	661869
3021	1010687	661528
3022	1011022	661194
3023	1011348	660854
3024	1011676	660515
3025	1012032	660195
3026	1012356	659854
3027	1012672	659507
3028	1012996	659166
3029	1013337	658836
3030	1013661	658495
3031	1013989	658156
3032	1014323	657821
3033	1014661	657489
3034	1014979	657145
3035	1015306	656805
3036	1015650	656477
3037	1016035	656175
3038	1016363	655836
3039	1016694	655500
3040	1017098	655210
3041	1017456	654891
3042	1017765	654540
3043	1018091	654200
3044	1018416	653860
3045	1018744	653521
3046	1019066	653179
3047	1019391	652838
3048	1019723	652502
3049	1020043	652159
3050	1020360	651813
3051	1020695	651479
3052	1021015	651135
3053	1021370	650814
3054	1021691	650471
3055	1022043	650148
3056	1022377	649813
3057	1022723	649486
3058	1023131	649198
3059	1023451	648854
3060	1023840	648554
3061	1024161	648212
3062	1024478	647866
3063	1024845	647552
3064	1025176	647215
3065	1025518	646886
3066	1025859	646555
3067	1026183	646214
3068	1026535	645890
3069	1026850	645544
3070	1027200	645219
3071	1027546	644892
3072	1027864	644547
3073	1028194	644210
3074	1028518	643869
3075	1028854	643535
3076	1029188	643200
3077	1029540	642877
3078	1029880	642546
3079	1030204	642205
3080	1030545	641874
3081	1030947	641582
3082	1031293	641255
3083	1031634	640924
3084	1031967	640589
3085	1032317	640264
3086	1032644	639925
3087	1032991	639598
3088	1033322	639261
3089	1033725	638969
3090	1034064	638637
3091	1034404	638306
3092	1034743	637974
3093	1035092	637649
3094	1035419	637309
3095	1035744	636969
3096	1036088	636640
3097	1036429	636310
3098	1036751	635967
3099	1037077	635628
3100	1037435	635308
3101	1037760	634967
3102	1038082	634625
3103	1038413	634288
3104	1038748	633954
3105	1039087	633622
3106	1039431	633293
3107	1039744	632946
3108	1040053	632596
3109	1040384	632259
3110	1040740	631937
3111	1041101	631619
3112	1041457	631297
3113	1041861	631005
3114	1042200	630673
3115	1042546	630346
3116	1042878	630009
3117	1043204	629670
3118	1043531	629330
3119	1043853	628988
3120	1044191	628656
3121	1044520	628318
3122	1044861	627987
3123	1045185	627646
3124	1045519	627311
3125	1045841	626969
3126	1046179	626637
3127	1046501	626294
3128	1046824	625953
3129	1047140	625607
3130	1047477	625275
3131	1047813	624940
3132	1048143	624603
3133	1048481	624271
3134	1048793	623923
3135	1049135	623593
3136	1049560	623312
3137	1049891	622975
3138	1050225	622640
3139	1050571	622313
3140	1050927	621991
3141	1051246	621647
3142	1051572	621307
3143	1051896	620966
3144	1052242	620639
3145	1052578	620305
3146	1052952	619993
3147	1053269	619649
3148	1053599	619311
3149	1053940	618981
3150	1054265	618640
3151	1054598	618305
3152	1054940	617975
3153	1055258	617630
3154	1055585	617291
3155	1055910	616951
3156	1056247	616618
3157	1056568	616275
3158	1056893	615935
3159	1057243	615609
3160	1057580	615276
3161	1057899	614933
3162	1058227	614594
3163	1058580	614271
3164	1058899	613927
3165	1059247	613600
3166	1059569	613258
3167	1059928	612938
3168	1060266	612606
3169	1060612	612277
3170	1060960	611950
3171	1061312	611626
3172	1061645	611291
3173	1061971	610951
3174	1062306	610616
3175	1062642	610283
3176	1062980	609950
3177	1063304	609610
3178	1063642	609277
3179	1063980	608945
3180	1064319	608612
3181	1064643	608271
3182	1064976	607936
3183	1065303	607597
3184	1065642	607265
3185	1065974	606929
3186	1066330	606607
3187	1066694	606289
3188	1067006	605941
3189	1067345	605610
3190	1067661	605264
3191	1068000	604932
3192	1068344	604603
3193	1068682	604270
3194	1069003	603928
3195	1069342	603596
3196	1069676	603261
3197	1070012	602927
3198	1070342	602590
3199	1070696	602266
3200	1071010	601920
3201	1071322	601573
3202	1071644	601231
3203	1071989	600902
3204	1072315	600563
3205	1072650	600229
3206	1072976	599889
3207	1073311	599555
3208	1073654	599225
3209	1073972	598882
3210	1074306	598547
3211	1074651	598218
3212	1075020	597902
3213	1075376	597580
3214	1075710	597244
3215	1076062	596920
3216	1076388	596580
3217	1076725	596247
3218	1077062	595914
3219	1077385	595573
3220	1077777	595270
3221	1078103	594930
3222	1078423	594588
3223	1078758	594253
3224	1079082	593913
3225	1079408	593574
3226	1079732	593233
3227	1080063	592897
3228	1080403	592565
3229	1080740	592232
3230	1081082	591901
3231	1081388	591551
3232	1081737	591224
3233	1082056	590881
3234	1082407	590556
3235	1082746	590224
3236	1083102	589900
3237	1083429	589562
3238	1083752	589221
3239	1084081	588883
3240	1084415	588548
3241	1084766	588223
3242	1085108	587892
3243	1085437	587555
3244	1085769	587219
3245	1086089	586876
3246	1086414	586536
3247	1086776	586216
3248	1087114	585884
3249	1087426	585537
3250	1087749	585196
3251	1088092	584866
3252	1088417	584526
3253	1088847	584243
3254	1089160	583896
3255	1089496	583563
3256	1089824	583225
3257	1090152	582886
3258	1090473	582545
3259	1090804	582208
3260	1091133	581870
3261	1091450	581527
3262	1091796	581198
3263	1092160	580879
3264	1092508	580551
3265	1092834	580212
3266	1093158	579872
3267	1093495	579539
3268	1093848	579214
3269	1094198	578887
3270	1094541	578557
3271	1094868	578218
3272	1095211	577888
3273	1095526	577543
3274	1095871	577214
3275	1096210	576882
3276	1096530	576540
3277	1096875	576211
3278	1097220	575881
3279	1097544	575541
3280	1097867	575200
3281	1098201	574865
3282	1098526	574526
3283	1098914	574219
3284	1099252	573886
3285	1099573	573545
3286	1099916	573215
3287	1100224	572866
3288	1100546	572524
3289	1100949	572225
3290	1101293	571896
3291	1101599	571546
3292	1101942	571216
3293	1102258	570872
3294	1102593	570537
3295	1102921	570199
3296	1103254	569864
3297	1103603	569536
3298	1103924	569195
3299	1104279	568871
3300	1104615	568537
3301	1105011	568234
3302	1105334	567893
3303	1105679	567564
3304	1106043	567244
3305	1106380	566911
3306	1106728	566583
3307	1107048	566241
3308	1107374	565902
3309	1107696	565561
3310	1108013	565217
3311	1108342	564880
3312	1108657	564535
3313	1108993	564201
3314	1109318	563861
3315	1109629	563515
3316	1109960	563178
3317	1110300	562846
3318	1110636	562512
3319	1110986	562186
3320	1111365	561873
3321	1111680	561529
3322	1112025	561199
3323	1112358	560864
3324	1112695	560530
3325	1113021	560192
3326	1113328	559843
3327	1113640	559497
3328	1114002	559176
3329	1114309	558828
3330	1114627	558485
3331	1115049	558194
3332	1115376	557855
3333	1115729	557530
3334	1116063	557194
3335	1116397	556860
3336	1116729	556524
3337	1117049	556182
3338	1117409	555860
3339	1117727	555517
3340	1118085	555194
3341	1118434	554866
3342	1118785	554539
3343	1119125	554208
3344	1119455	553871
3345	1119797	553540
3346	1120141	553210
3347	1120473	552874
3348	1120816	552543
3349	1121157	552212
3350	1121632	551946
3351	1121957	551606
3352	1122271	551262
3353	1122686	550966
3354	1123024	550633
3355	1123350	550294
3356	1123695	549964
3357	1124028	549629
3358	1124359	549292
3359	1124684	548953
3360	1125031	548624
3361	1125371	548292
3362	1125706	547957
3363	1126034	547619
3364	1126362	547281
3365	1126681	546939
3366	1127018	546605
3367	1127333	546261
3368	1127672	545928
3369	1128024	545602
3370	1128331	545254
3371	1128673	544923
3372	1128992	544580
3373	1129309	544237
3374	1129631	543896
3375	1129981	543569
3376	1130303	543228
3377	1130626	542888
3378	1130991	542567
3379	1131320	542230
3380	1131665	541900
3381	1131991	541561
3382	1132307	541218
3383	1132626	540876
3384	1132951	540536
3385	1133287	540202
3386	1133635	539874
3387	1133976	539542
3388	1134307	539205
3389	1134663	538881
3390	1134995	538545
3391	1135349	538219
3392	1135679	537882
3393	1136007	537544
3394	1136321	537200
3395	1136644	536860
3396	1137036	536552
3397	1137359	536212
3398	1137705	535883
3399	1138060	535557
3400	1138395	535223
3401	1138808	534925
3402	1139164	534600
3403	1139480	534256
3404	1139805	533917
3405	1140121	533574
3406	1140463	533242
3407	1140794	532906
3408	1141131	532572
3409	1141478	532243
3410	1141803	531904
3411	1142136	531568
3412	1142455	531226
3413	1142778	530886
3414	1143121	530555
3415	1143458	530221
3416	1143795	529888
3417	1144123	529550
3418	1144448	529211
3419	1144761	528866
3420	1145100	528533
3421	1145432	528197
3422	1145759	527859
3423	1146104	527529
3424	1146456	527202
3425	1146777	526861
3426	1147127	526533
3427	1147462	526199
3428	1147767	525850
3429	1148106	525518
3430	1148442	525183
3431	1148775	524848
3432	1149118	524517
3433	1149466	524188
3434	1149802	523854
3435	1150132	523517
3436	1150457	523178
3437	1150770	522833
3438	1151097	522495
3439	1151420	522155
3440	1151729	521809
3441	1152124	521502
3442	1152460	521167
3443	1152798	520834
3444	1153130	520498
3445	1153535	520195
3446	1153868	519860
3447	1154207	519527
3448	1154537	519190
3449	1154941	518886
3450	1155259	518544
3451	1155578	518202
3452	1155922	517871
3453	1156264	517540
3454	1156582	517198
3455	1156928	516868
3456	1157257	516531
3457	1157562	516182
3458	1157898	515848
3459	1158218	515507
3460	1158566	515178
3461	1158897	514842
3462	1159234	514508
3463	1159675	514221
3464	1160018	513889
3465	1160341	513549
3466	1160673	513213
3467	1160993	512872
3468	1161323	512535
3469	1161638	512192
3470	1161983	511861
3471	1162318	511527
3472	1162639	511186
3473	1162970	510850
3474	1163311	510518
3475	1163659	510188
3476	1163994	509854
3477	1164332	509521
3478	1164651	509179
3479	1164981	508842
3480	1165312	508505
3481	1165638	508167
3482	1165975	507833
3483	1166318	507502
3484	1166645	507164
3485	1166967	506824
3486	1167290	506484
3487	1167631	506152
3488	1167968	505818
3489	1168304	505484
3490	1168632	505146
3491	1168956	504807
3492	1169295	504473
3493	1169615	504133
3494	1169942	503795
3495	1170251	503449
3496	1170559	503103
3497	1170883	502763
3498	1171217	502428
3499	1171535	502086
3500	1171848	501742
3501	1172195	501413
3502	1172516	501072
3503	1172853	500738
3504	1173178	500399
3505	1173497	500058
3506	1173843	499728
3507	1174177	499393
3508	1174504	499055
3509	1174856	498728
3510	1175195	498395
3511	1175559	498073
3512	1175905	497743
3513	1176314	497439
3514	1176645	497103
3515	1176960	496760
3516	1177287	496422
3517	1177629	496090
3518	1177975	495760
3519	1178310	495426
3520	1178628	495084
3521	1178950	494744
3522	1179278	494406
3523	1179602	494067
3524	1179954	493740
3525	1180283	493402
3526	1180606	493063
3527	1180948	492731
3528	1181267	492389
3529	1181601	492055
3530	1181930	491717
3531	1182245	491374
3532	1182628	491060
3533	1182981	490732
3534	1183304	490393
3535	1183615	490049
3536	1183931	489706
3537	1184269	489373
3538	1184578	489027
3539	1184919	488695
3540	1185238	488354
3541	1185580	488022
3542	1185891	487678
3543	1186226	487343
3544	1186543	487001
3545	1186883	486669
3546	1187209	486330
3547	1187524	485987
3548	1187867	485656
3549	1188201	485321
3550	1188531	484985
3551	1188873	484653
3552	1189228	484327
3553	1189557	483989
3554	1189879	483649
3555	1190229	483321
3556	1190552	482982
3557	1190878	482643
3558	1191188	482299
3559	1191531	481967
3560	1191865	481632
3561	1192194	481296
3562	1192518	480956
3563	1192851	480621
3564	1193163	480277
3565	1193493	479941
3566	1193814	479600
3567	1194141	479263
3568	1194460	478921
3569	1194777	478580
3570	1195118	478248
3571	1195441	477908
3572	1195761	477568
3573	1196096	477233
3574	1196418	476893
3575	1196832	476591
3576	1197151	476250
3577	1197471	475909
3578	1197799	475572
3579	1198111	475228
3580	1198449	474895
3581	1198775	474557
3582	1199170	474246
3583	1199531	473922
3584	1199893	473598
3585	1200221	473260
3586	1200547	472922
3587	1200875	472585
3588	1201199	472246
3589	1201530	471910
3590	1201877	471580
3591	1202198	471240
3592	1202543	470909
3593	1202870	470572
3594	1203192	470232
3595	1203528	469898
3596	1203854	469560
3597	1204198	469229
3598	1204539	468897
3599	1204887	468567
3600	1205225	468234
3601	1205537	467890
3602	1205872	467556
3603	1206190	467214
3604	1206532	466882
3605	1206843	466538
3606	1207175	466203
3607	1207505	465866
3608	1207836	465530
3609	1208166	465194
3610	1208483	464852
3611	1208841	464527
3612	1209161	464186
3613	1209495	463851
3614	1209836	463519
3615	1210166	463183
3616	1210558	462870
3617	1210883	462531
3618	1211212	462195
3619	1211538	461857
3620	1211854	461515
3621	1212197	461183
3622	1212529	460848
3623	1212928	460538
3624	1213277	460208
3625	1213624	459878
3626	1213955	459542
3627	1214294	459209
3628	1214632	458875
3629	1214987	458549
3630	1215427	458253
3631	1215745	457912
3632	1216057	457569
3633	1216385	457232
3634	1216718	456897
3635	1217055	456563
3636	1217399	456232
3637	1217729	455895
3638	1218066	455561
3639	1218462	455249
3640	1218840	454931
3641	1219190	454602
3642	1219554	454278
3643	1219889	453943
3644	1220232	453611
3645	1220570	453278
3646	1220902	452942
3647	1221234	452606
3648	1221556	452267
3649	1221900	451935
3650	1222219	451595
3651	1222543	451256
3652	1222880	450922
3653	1223197	450581
3654	1223529	450245
3655	1223871	449913
3656	1224208	449579
3657	1224538	449242
3658	1224878	448910
3659	1225224	448579
3660	1225556	448243
3661	1225863	447898
3662	1226191	447561
3663	1226524	447226
3664	1226835	446882
3665	1227156	446542
3666	1227480	446204
3667	1227812	445868
3668	1228150	445535
3669	1228480	445198
3670	1228790	444854
3671	1229107	444513
3672	1229451	444182
3673	1229785	443847
3674	1230195	443539
3675	1230552	443213
3676	1230875	442873
3677	1231212	442540
3678	1231553	442207
3679	1231885	441872
3680	1232233	441542
3681	1232553	441201
3682	1232872	440861
3683	1233200	440524
3684	1233522	440185
3685	1233871	439855
3686	1234199	439518
3687	1234535	439184
3688	1234860	438845
3689	1235197	438511
3690	1235538	438179
3691	1235870	437843
3692	1236312	437546
3693	1236645	437211
3694	1236980	436876
3695	1237298	436536
3696	1237640	436204
3697	1237983	435871
3698	1238336	435543
3699	1238671	435208
3700	1239011	434875
3701	1239346	434541
3702	1239686	434208
3703	1240016	433871
3704	1240349	433536
3705	1240686	433202
3706	1241012	432864
3707	1241344	432528
3708	1241657	432186
3709	1241970	431844
3710	1242306	431509
3711	1242622	431168
3712	1242953	430832
3713	1243287	430497
3714	1243593	430152
3715	1243922	429816
3716	1244259	429482
3717	1244610	429152
3718	1244949	428819
3719	1245279	428483
3720	1245630	428154
3721	1245965	427819
3722	1246275	427476
3723	1246610	427141
3724	1246952	426809
3725	1247280	426472
3726	1247633	426143
3727	1247963	425807
3728	1248302	425474
3729	1248635	425138
3730	1248963	424801
3731	1249290	424464
3732	1249602	424121
3733	1249958	423794
3734	1250289	423458
3735	1250603	423116
3736	1250925	422777
3737	1251257	422441
3738	1251584	422104
3739	1251927	421772
3740	1252274	421441
3741	1252669	421127
3742	1253021	420798
3743	1253356	420463
3744	1253680	420125
3745	1254013	419789
3746	1254334	419450
3747	1254683	419120
3748	1255074	418804
3749	1255401	418467
3750	1255712	418124
3751	1256055	417792
3752	1256390	417457
3753	1256717	417120
3754	1257121	416808
3755	1257470	416478
3756	1257789	416138
3757	1258110	415799
3758	1258512	415486
3759	1258875	415161
3760	1259210	414826
3761	1259553	414494
3762	1259871	414154
3763	1260218	413822
3764	1260561	413490
3765	1260880	413150
3766	1261225	412819
3767	1261558	412483
3768	1261890	412148
3769	1262241	411818
3770	1262566	411480
3771	1262909	411148
3772	1263223	410807
3773	1263570	410476
3774	1263902	410140
3775	1264214	409798
3776	1264536	409459
3777	1264869	409123
3778	1265214	408792
3779	1265544	408456
3780	1265873	408119
3781	1266201	407782
3782	1266513	407440
3783	1266828	407099
3784	1267156	406762
3785	1267491	406427
3786	1267831	406094
3787	1268151	405755
3788	1268484	405419
3789	1268862	405098
3790	1269275	404788
3791	1269617	404456
3792	1269939	404117
3793	1270273	403782
3794	1270593	403442
3795	1270917	403104
3796	1271237	402764
3797	1271592	402436
3798	1271935	402104
3799	1272263	401767
3800	1272601	401433
3801	1272920	401093
3802	1273248	400756
3803	1273590	400424
3804	1273922	400088
3805	1274241	399748
3806	1274648	399436
3807	1274998	399106
3808	1275321	398768
3809	1275684	398442
3810	1276015	398106
3811	1276341	397768
3812	1276664	397429
3813	1276990	397092
3814	1277315	396754
3815	1277662	396423
3816	1277969	396080
3817	1278294	395742
3818	1278627	395406
3819	1278955	395070
3820	1279293	394736
3821	1279612	394396
3822	1279945	394061
3823	1280281	393726
3824	1280634	393397
3825	1280946	393055
3826	1281279	392720
3827	1281610	392384
3828	1281947	392050
3829	1282286	391716
3830	1282595	391374
3831	1282941	391042
3832	1283262	390703
3833	1283580	390363
3834	1283925	390032
3835	1284242	389691
3836	1284562	389352
3837	1284896	389017
3838	1285216	388678
3839	1285556	388345
3840	1285886	388009
3841	1286201	387668
3842	1286571	387344
3843	1286911	387010
3844	1287240	386674
3845	1287558	386334
3846	1287879	385995
3847	1288228	385665
3848	1288562	385330
3849	1288877	384989
3850	1289279	384674
3851	1289617	384340
3852	1289952	384006
3853	1290281	383669
3854	1290666	383349
3855	1291002	383015
3856	1291339	382681
3857	1291704	382355
3858	1292052	382024
3859	1292391	381690
3860	1292731	381357
3861	1293070	381023
3862	1293424	380694
3863	1293748	380356
3864	1294077	380020
3865	1294411	379685
3866	1294750	379351
3867	1295067	379011
3868	1295495	378703
3869	1295827	378368
3870	1296143	378027
3871	1296473	377691
3872	1296819	377360
3873	1297130	377018
3874	1297452	376679
3875	1297798	376348
3876	1298195	376031
3877	1298516	375692
3878	1298876	375365
3879	1299218	375032
3880	1299543	374694
3881	1299883	374361
3882	1300234	374030
3883	1300575	373697
3884	1300937	373370
3885	1301265	373033
3886	1301608	372701
3887	1301931	372363
3888	1302252	372024
3889	1302588	371689
3890	1302939	371359
3891	1303268	371023
3892	1303604	370688
3893	1303928	370350
3894	1304255	370013
3895	1304582	369676
3896	1304924	369343
3897	1305232	369001
3898	1305559	368664
3899	1305882	368325
3900	1306239	367997
3901	1306571	367661
3902	1306898	367324
3903	1307226	366987
3904	1307555	366651
3905	1307878	366313
3906	1308189	365971
3907	1308527	365637
3908	1308861	365302
3909	1309211	364971
3910	1309538	364634
3911	1309950	364321
3912	1310283	363986
3913	1310608	363648
3914	1310955	363317
3915	1311303	362985
3916	1311636	362650
3917	1311979	362317
3918	1312314	361983
3919	1312634	361644
3920	1312961	361307
3921	1313288	360970
3922	1313617	360633
3923	1313956	360299
3924	1314278	359961
3925	1314619	359628
3926	1314952	359293
3927	1315335	358971
3928	1315667	358635
3929	1315980	358294
3930	1316336	357965
3931	1316678	357632
3932	1317022	357300
3933	1317344	356962
3934	1317683	356628
3935	1318100	356315
3936	1318441	355982
3937	1318766	355644
3938	1319096	355308
3939	1319419	354970
3940	1319750	354634
3941	1320096	354302
3942	1320416	353964
3943	1320743	353627
3944	1321089	353295
3945	1321401	352954
3946	1321738	352619
3947	1322062	352282
3948	1322401	351948
3949	1322740	351614
3950	1323103	351287
3951	1323454	350956
3952	1323781	350619
3953	1324087	350277
3954	1324414	349940
3955	1324741	349603
3956	1325086	349270
3957	1325404	348931
3958	1325733	348595
3959	1326061	348258
3960	1326392	347922
3961	1326715	347584
3962	1327044	347248
3963	1327377	346912
3964	1327680	346569
3965	1328012	346234
3966	1328339	345897
3967	1328747	345581
3968	1329067	345242
3969	1329419	344912
3970	1329753	344577
3971	1330074	344238
3972	1330403	343902
3973	1330741	343568
3974	1331085	343235
3975	1331420	342901
3976	1331751	342565
3977	1332105	342235
3978	1332417	341894
3979	1332735	341555
3980	1333085	341224
3981	1333429	340891
3982	1333763	340556
3983	1334119	340227
3984	1334449	339891
3985	1334786	339556
3986	1335119	339221
3987	1335471	338891
3988	1335803	338555
3989	1336145	338222
3990	1336486	337888
3991	1336805	337550
3992	1337136	337214
3993	1337461	336876
3994	1337823	336548
3995	1338155	336213
3996	1338478	335875
3997	1338788	335534
3998	1339125	335199
3999	1339461	334865
4000	1339780	334526
4001	1340115	334191
4002	1340464	333860
4003	1340883	333546
4004	1341204	333208
4005	1341544	332874
4006	1341871	332537
4007	1342208	332203
4008	1342545	331868
4009	1342906	331540
4010	1343237	331204
4011	1343580	330871
4012	1343905	330534
4013	1344239	330199
4014	1344578	329865
4015	1344908	329529
4016	1345260	329198
4017	1345588	328862
4018	1345916	328525
4019	1346254	328191
4020	1346586	327855
4021	1346984	327536
4022	1347322	327202
4023	1347673	326871
4024	1348024	326540
4025	1348369	326207
4026	1348681	325867
4027	1349013	325531
4028	1349334	325193
4029	1349681	324861
4030	1350012	324525
4031	1350363	324194
4032	1350699	323859
4033	1351029	323523
4034	1351435	323205
4035	1351769	322870
4036	1352092	322532
4037	1352423	322196
4038	1352768	321864
4039	1353120	321533
4040	1353483	321205
4041	1353807	320867
4042	1354140	320532
4043	1354498	320202
4044	1354844	319870
4045	1355195	319539
4046	1355528	319203
4047	1355935	318885
4048	1356280	318553
4049	1356680	318233
4050	1357024	317900
4051	1357350	317563
4052	1357678	317227
4053	1357987	316886
4054	1358351	316557
4055	1358698	316225
4056	1359009	315885
4057	1359343	315549
4058	1359757	315233
4059	1360080	314895
4060	1360416	314560
4061	1360758	314227
4062	1361089	313891
4063	1361416	313554
4064	1361736	313216
4065	1362056	312877
4066	1362374	312538
4067	1362710	312204
4068	1363036	311867
4069	1363364	311530
4070	1363685	311192
4071	1364083	310871
4072	1364421	310537
4073	1364821	310217
4074	1365136	309877
4075	1365488	309546
4076	1365815	309209
4077	1366135	308871
4078	1366482	308538
4079	1366798	308199
4080	1367158	307870
4081	1367508	307538
4082	1367858	307206
4083	1368166	306865
4084	1368534	306538
4085	1368851	306199
4086	1369180	305862
4087	1369499	305524
4088	1369829	305188
4089	1370177	304856
4090	1370513	304521
4091	1370836	304183
4092	1371173	303849
4093	1371539	303520
4094	1371877	303186
4095	1372219	302853
4096	1372583	302524
4097	1372947	302195
4098	1373288	301862
4099	1373723	301548
4100	1374062	301214
4101	1374389	300877
4102	1374720	300542
4103	1375043	300204
4104	1375378	299869
4105	1375723	299536
4106	1376051	299199
4107	1376386	298864
4108	1376712	298527
4109	1377039	298191
4110	1377377	297856
4111	1377719	297523
4112	1378035	297183
4113	1378361	296846
4114	1378673	296507
4115	1378994	296168
4116	1379312	295830
4117	1379640	295493
4118	1379978	295159
4119	1380304	294822
4120	1380654	294490
4121	1380988	294155
4122	1381310	293817
4123	1381637	293480
4124	1381970	293145
4125	1382378	292825
4126	1382711	292490
4127	1383039	292153
4128	1383348	291813
4129	1383693	291480
4130	1384030	291145
4131	1384375	290812
4132	1384701	290475
4133	1385030	290139
4134	1385433	289818
4135	1385871	289505
4136	1386182	289164
4137	1386515	288829
4138	1386851	288494
4139	1387208	288164
4140	1387540	287828
4141	1387889	287496
4142	1388221	287160
4143	1388565	286827
4144	1388902	286492
4145	1389230	286156
4146	1389562	285820
4147	1389874	285480
4148	1390223	285148
4149	1390558	284813
4150	1390891	284477
4151	1391218	284141
4152	1391566	283808
4153	1391904	283473
4154	1392240	283139
4155	1392560	282801
4156	1392887	282464
4157	1393226	282130
4158	1393561	281794
4159	1393891	281458
4160	1394241	281126
4161	1394604	280797
4162	1394958	280466
4163	1395307	280133
4164	1395631	279796
4165	1395977	279463
4166	1396305	279127
4167	1396664	278796
4168	1396977	278457
4169	1397317	278123
4170	1397654	277788
4171	1397997	277455
4172	1398365	277126
4173	1398684	276788
4174	1399049	276458
4175	1399374	276121
4176	1399716	275788
4177	1400120	275466
4178	1400578	275155
4179	1400980	274833
4180	1401309	274497
4181	1401657	274164
4182	1402041	273838
4183	1402389	273506
4184	1402727	273171
4185	1403078	272839
4186	1403430	272507
4187	1403756	272170
4188	1404082	271833
4189	1404413	271497
4190	1404767	271165
4191	1405114	270833
4192	1405471	270502
4193	1405866	270178
4194	1406196	269842
4195	1406595	269519
4196	1407005	269198
4197	1407360	268866
4198	1407674	268527
4199	1407993	268189
4200	1408312	267850
4201	1408626	267511
4202	1408952	267174
4203	1409277	266837
4204	1409624	266504
4205	1409942	266165
4206	1410285	265832
4207	1410601	265493
4208	1410932	265157
4209	1411258	264820
4210	1411586	264483
4211	1411912	264147
4212	1412243	263810
4213	1412574	263475
4214	1412896	263137
4215	1413246	262804
4216	1413672	262486
4217	1414005	262150
4218	1414331	261813
4219	1414654	261476
4220	1414989	261141
4221	1415319	260805
4222	1415642	260467
4223	1415977	260132
4224	1416287	259792
4225	1416611	259455
4226	1416927	259116
4227	1417260	258780
4228	1417595	258445
4229	1417937	258111
4230	1418264	257774
4231	1418609	257441
4232	1418946	257106
4233	1419269	256769
4234	1419616	256436
4235	1419935	256097
4236	1420262	255761
4237	1420619	255429
4238	1420956	255095
4239	1421269	254755
4240	1421591	254418
4241	1421940	254085
4242	1422259	253747
4243	1422585	253410
4244	1422902	253072
4245	1423240	252737
4246	1423570	252401
4247	1423884	252062
4248	1424204	251724
4249	1424532	251388
4250	1424873	251053
4251	1425285	250732
4252	1425632	250399
4253	1425946	250060
4254	1426289	249726
4255	1426638	249393
4256	1426988	249060
4257	1427312	248723
4258	1427627	248384
4259	1427943	248046
4260	1428278	247711
4261	1428608	247375
4262	1428935	247038
4263	1429253	246700
4264	1429585	246364
4265	1429914	246028
4266	1430262	245695
4267	1430603	245361
4268	1430989	245034
4269	1431315	244698
4270	1431654	244363
4271	1431976	244026
4272	1432300	243688
4273	1432632	243353
4274	1432976	243019
4275	1433297	242681
4276	1433634	242346
4277	1433964	242010
4278	1434285	241673
4279	1434624	241338
4280	1434953	241002
4281	1435282	240666
4282	1435611	240330
4283	1435944	239994
4284	1436284	239660
4285	1436615	239324
4286	1436944	238987
4287	1437257	238649
4288	1437581	238312
4289	1437939	237980
4290	1438272	237645
4291	1438602	237309
4292	1438925	236971
4293	1439254	236635
4294	1439575	236298
4295	1439935	235967
4296	1440261	235630
4297	1440602	235296
4298	1440993	234970
4299	1441322	234633
4300	1441654	234298
4301	1441991	233963
4302	1442323	233627
4303	1442670	233294
4304	1443091	232972
4305	1443403	232633
4306	1443751	232300
4307	1444074	231963
4308	1444396	231626
4309	1444731	231291
4310	1445040	230951
4311	1445439	230626
4312	1445784	230293
4313	1446106	229955
4314	1446432	229619
4315	1446761	229282
4316	1447099	228948
4317	1447444	228614
4318	1447782	228279
4319	1448098	227941
4320	1448434	227606
4321	1448779	227272
4322	1449117	226937
4323	1449452	226602
4324	1449771	226264
4325	1450092	225927
4326	1450429	225592
4327	1450769	225258
4328	1451094	224921
4329	1451405	224582
4330	1451717	224243
4331	1452067	223910
4332	1452433	223580
4333	1452769	223245
4334	1453161	222918
4335	1453507	222585
4336	1453838	222249
4337	1454162	221912
4338	1454486	221575
4339	1454826	221240
4340	1455169	220906
4341	1455497	220570
4342	1455845	220237
4343	1456167	219900
4344	1456487	219562
4345	1456803	219224
4346	1457124	218887
4347	1457444	218549
4348	1457803	218217
4349	1458139	217882
4350	1458461	217545
4351	1458789	217209
4352	1459109	216871
4353	1459421	216533
4354	1459742	216196
4355	1460057	215857
4356	1460371	215519
4357	1460721	215186
4358	1461046	214849
4359	1461369	214512
4360	1461702	214177
4361	1462029	213841
4362	1462349	213503
4363	1462676	213167
4364	1463011	212832
4365	1463336	212495
4366	1463661	212158
4367	1463979	211821
4368	1464304	211484
4369	1464637	211149
4370	1464974	210814
4371	1465304	210478
