iter	Logloss
1501	0.05634040019
1502	0.0563263046
1503	0.05631095942
1504	0.05626682668
1505	0.05625481371
1506	0.05624756238
1507	0.05620236465
1508	0.05618444933
1509	0.05616269535
1510	0.05615308214
1511	0.05614418837
1512	0.05613427223
1513	0.05612474422
1514	0.0560856571
1515	0.05607617169
1516	0.056042755
1517	0.05599890624
1518	0.055966351
1519	0.05591902332
1520	0.05590941483
1521	0.05587852096
1522	0.05585844255
1523	0.05585236034
1524	0.05584511374
1525	0.0558264269
1526	0.05581654389
1527	0.05578644047
1528	0.05576514088
1529	0.05574710723
1530	0.05573647164
1531	0.05567242614
1532	0.05566096696
1533	0.05563009676
1534	0.05560448992
1535	0.05555957145
1536	0.05555172373
1537	0.05553319309
1538	0.05550684313
1539	0.05547115922
1540	0.05545512773
1541	0.05543662549
1542	0.05540049192
1543	0.05538521301
1544	0.05536136694
1545	0.05533852904
1546	0.05532997608
1547	0.0553132346
1548	0.05528428136
1549	0.05525780833
1550	0.05520021898
1551	0.05519457222
1552	0.05518253085
1553	0.05516239564
1554	0.05512776251
1555	0.05511946987
1556	0.0550796349
1557	0.05507481173
1558	0.05506664689
1559	0.05505664081
1560	0.05503385972
1561	0.05502258987
1562	0.05501631359
1563	0.05500041937
1564	0.05497338782
1565	0.05495379693
1566	0.05493840443
1567	0.05491940993
1568	0.05491184621
1569	0.05489793994
1570	0.05489192872
1571	0.05488710555
1572	0.05487871825
1573	0.05484935321
1574	0.05483533335
1575	0.05482932686
1576	0.05481017617
1577	0.05479041962
1578	0.05474625847
1579	0.05472408796
1580	0.05472178761
1581	0.05469422594
1582	0.05468625042
1583	0.05466283508
1584	0.05465056651
1585	0.05464069297
1586	0.05462549926
1587	0.05461915198
1588	0.05458919056
1589	0.05454534181
1590	0.05453655218
1591	0.05452248972
1592	0.05451617084
1593	0.05450213677
1594	0.05445325658
1595	0.05444915286
1596	0.0544195559
1597	0.05441298143
1598	0.05436431423
1599	0.05434264072
1600	0.05433005503
1601	0.05431551924
1602	0.05430169344
1603	0.05427464296
1604	0.05426575393
1605	0.05426012138
1606	0.05425078742
1607	0.05424228179
1608	0.05420393306
1609	0.05417248067
1610	0.05416971645
1611	0.05415616045
1612	0.05413083287
1613	0.05412318395
1614	0.05410891796
1615	0.05408572507
1616	0.05407771643
1617	0.05406008983
1618	0.05401601862
1619	0.05400916015
1620	0.05397712083
1621	0.0539704517
1622	0.05392316661
1623	0.05390162089
1624	0.05389214021
1625	0.05386686469
1626	0.05386356089
1627	0.05384512018
1628	0.05381979733
1629	0.0538161764
1630	0.05380676199
1631	0.05375744634
1632	0.05372918415
1633	0.05372170089
1634	0.05370565994
1635	0.05369444688
1636	0.05368164346
1637	0.05366492565
1638	0.05363958861
1639	0.05362439017
1640	0.05361774943
1641	0.05359705096
1642	0.05358775488
1643	0.0535624699
1644	0.05354700166
1645	0.05353613414
1646	0.05348956377
1647	0.05346794705
1648	0.05346625255
1649	0.05345588675
1650	0.05344305967
1651	0.05343320506
1652	0.05342544254
1653	0.05341438569
1654	0.05340394415
1655	0.05337494358
1656	0.05332897907
1657	0.05330644883
1658	0.05325844903
1659	0.05323517568
1660	0.05323274279
1661	0.05320669576
1662	0.05319642936
1663	0.05318909756
1664	0.05318460572
1665	0.0531733264
1666	0.05316150276
1667	0.05315274626
1668	0.05312884339
1669	0.05311153866
1670	0.05309417239
1671	0.05307036892
1672	0.05304847294
1673	0.0530386136
1674	0.05302480673
1675	0.05298988961
1676	0.05297400958
1677	0.05294735669
1678	0.05292527139
1679	0.05290735133
1680	0.05289441538
1681	0.05285193453
1682	0.0528032768
1683	0.05278907708
1684	0.05277261486
1685	0.05276836441
1686	0.0527344744
1687	0.05270750438
1688	0.05268967426
1689	0.05266280365
1690	0.05264494986
1691	0.05263279016
1692	0.05257195853
1693	0.05254018428
1694	0.05250340225
1695	0.05249141295
1696	0.05247899293
1697	0.05246510086
1698	0.05245262877
1699	0.0524130778
1700	0.05238936425
1701	0.05238475881
1702	0.05235885378
1703	0.05235759
1704	0.05233755419
1705	0.05232650207
1706	0.05231855969
1707	0.05230162888
1708	0.05229158967
1709	0.05224640614
1710	0.05220943006
1711	0.05218298543
1712	0.05215758686
1713	0.05214369006
1714	0.05213195162
1715	0.05212326139
1716	0.05212034571
1717	0.05209956204
1718	0.05208467126
1719	0.05206567676
1720	0.0520379589
1721	0.05202352251
1722	0.05198076713
1723	0.05197248869
1724	0.05195024246
1725	0.0519115908
1726	0.05187776232
1727	0.05187236169
1728	0.05186542749
1729	0.05184487102
1730	0.05182389803
1731	0.05180582651
1732	0.0517852511
1733	0.05177135904
1734	0.05175406851
1735	0.05174095743
1736	0.05173381023
1737	0.05171986137
1738	0.05169804112
1739	0.05167927381
1740	0.05163598358
1741	0.05162853346
1742	0.05160038014
1743	0.05154222752
1744	0.05153281784
1745	0.05151890684
1746	0.05151143778
1747	0.05150074066
1748	0.05147337779
1749	0.05146580933
1750	0.05145396203
1751	0.0514205974
1752	0.05141678241
1753	0.05140126684
1754	0.05138134463
1755	0.05135524553
1756	0.05134059615
1757	0.05132666621
1758	0.05131970835
1759	0.05131150091
1760	0.05128386351
1761	0.05126148947
1762	0.05121646687
1763	0.05117746023
1764	0.05116598685
1765	0.05113312395
1766	0.05111646294
1767	0.05110253774
1768	0.05108839954
1769	0.05108068436
1770	0.05106507886
1771	0.05105227544
1772	0.05104828532
1773	0.05103010967
1774	0.05102281101
1775	0.0510128854
1776	0.05100025238
1777	0.05097727722
1778	0.05095397547
1779	0.05092341293
1780	0.05091471796
1781	0.05089602165
1782	0.05088606765
1783	0.0508763645
1784	0.05086884811
1785	0.05085891304
1786	0.05084248395
1787	0.05080947432
1788	0.05079978064
1789	0.05079482494
1790	0.05076232177
1791	0.05074229068
1792	0.05070809301
1793	0.05069553099
1794	0.05068865359
1795	0.05067458166
1796	0.05066617069
1797	0.05065626401
1798	0.05064446877
1799	0.05063504962
1800	0.0506258908
1801	0.05059585838
1802	0.05056246535
1803	0.0505063433
1804	0.05047323427
1805	0.05046498897
1806	0.05045624193
1807	0.05044140795
1808	0.0504288696
1809	0.05041195299
1810	0.05040013882
1811	0.05037745712
1812	0.05036563348
1813	0.0503611937
1814	0.05035381458
1815	0.05034943633
1816	0.05033891906
1817	0.05033423789
1818	0.05031948911
1819	0.05029986508
1820	0.05025720911
1821	0.05025186528
1822	0.05022064954
1823	0.05019509004
1824	0.05015420903
1825	0.05011463439
1826	0.05008210282
1827	0.05005048003
1828	0.05004504626
1829	0.05001694974
1830	0.05000253228
1831	0.04998895735
1832	0.04997898914
1833	0.04997166208
1834	0.04995380829
1835	0.04992803579
1836	0.04989140996
1837	0.04985452854
1838	0.04983326682
1839	0.04982426419
1840	0.0497941087
1841	0.04978809749
1842	0.04977130394
1843	0.04975588304
1844	0.04974118632
1845	0.04971256914
1846	0.04966688389
1847	0.04965647549
1848	0.04963187683
1849	0.04961588321
1850	0.04959675618
1851	0.04955954343
1852	0.04954544783
1853	0.04952675626
1854	0.04951990253
1855	0.04948674143
1856	0.04945080666
1857	0.04944983634
1858	0.0494433092
1859	0.04942583407
1860	0.04941094803
1861	0.04940680644
1862	0.04939142814
1863	0.0493758747
1864	0.04934309227
1865	0.04931600392
1866	0.04930870053
1867	0.04929777148
1868	0.0492828097
1869	0.04927910357
1870	0.04926156691
1871	0.0492465294
1872	0.04923917867
1873	0.04922574573
1874	0.04917951616
1875	0.04916687367
1876	0.04912999698
1877	0.04911260231
1878	0.04908975022
1879	0.04907048119
1880	0.04904030677
1881	0.04902873873
1882	0.04902068749
1883	0.048983896
1884	0.04897395145
1885	0.04895746557
1886	0.04893635531
1887	0.04893309884
1888	0.04891173299
1889	0.04887370139
1890	0.04885678005
1891	0.04883208672
1892	0.04882697956
1893	0.04880519244
1894	0.04879893036
1895	0.04879214289
1896	0.04878419578
1897	0.04876840569
1898	0.04875885874
1899	0.04875505321
1900	0.04875127135
1901	0.04873755915
1902	0.04872222344
1903	0.04870428445
1904	0.04867126063
1905	0.04865255485
1906	0.04860133644
1907	0.04858964533
1908	0.04857694131
1909	0.04855859053
1910	0.04850294654
1911	0.048447809
1912	0.04843752367
1913	0.04842481018
1914	0.04841733639
1915	0.04840349639
1916	0.04837211026
1917	0.04836393122
1918	0.04833672454
1919	0.04830190681
1920	0.0482958104
1921	0.04827471434
1922	0.04825030028
1923	0.04823452438
1924	0.0482214843
1925	0.04821388745
1926	0.04817792427
1927	0.04816148099
1928	0.04815284756
1929	0.04813843957
1930	0.04811677552
1931	0.04810445016
1932	0.04809034509
1933	0.04807973317
1934	0.04804214176
1935	0.04803199842
1936	0.0480173727
1937	0.04800962439
1938	0.04798816387
1939	0.0479743144
1940	0.04796049333
1941	0.04794323593
1942	0.04792916874
1943	0.04791772376
1944	0.04789285057
1945	0.0478893953
1946	0.04788430234
1947	0.04786932162
1948	0.04785879963
1949	0.04783819109
1950	0.04779821413
1951	0.04775015752
1952	0.04772617418
1953	0.04771818921
1954	0.04771418015
1955	0.04771024683
1956	0.04770493139
1957	0.0476924877
1958	0.0476719265
1959	0.04765747118
1960	0.04762296584
1961	0.04761091501
1962	0.04760157159
1963	0.04754731443
1964	0.0475060879
1965	0.04748577282
1966	0.04747352792
1967	0.04744802048
1968	0.04742127293
1969	0.0473935456
1970	0.04737012552
1971	0.04736000111
1972	0.04735207767
1973	0.0473141786
1974	0.04728190262
1975	0.04726617406
1976	0.04726463575
1977	0.04723839939
1978	0.04722522205
1979	0.04721116432
1980	0.04720469398
1981	0.04716921359
1982	0.04715969504
1983	0.04712990402
1984	0.04709791203
1985	0.04708549201
1986	0.04707861934
1987	0.04706389896
1988	0.04705224098
1989	0.04704491866
1990	0.04703132005
1991	0.04699745844
1992	0.04697828881
1993	0.04695848966
1994	0.04694914624
1995	0.04694300722
1996	0.04692881223
1997	0.04689705691
1998	0.04688631245
1999	0.04686365442
2000	0.0468300768
2001	0.0468251069
2002	0.04676481486
2003	0.04675881311
2004	0.04673008233
2005	0.04672296353
2006	0.04671725051
2007	0.04669620651
2008	0.04667407861
2009	0.04666557771
2010	0.04663783617
2011	0.04661568933
2012	0.04658670296
2013	0.04657936643
2014	0.04655845497
2015	0.04655397259
2016	0.04654402805
2017	0.04651980332
2018	0.04650824474
2019	0.04649936518
2020	0.04649405448
2021	0.04647961809
2022	0.04646672474
2023	0.04642484975
2024	0.04640388622
2025	0.04639774247
2026	0.04638732934
2027	0.04637436972
2028	0.04633826455
2029	0.04630858712
2030	0.04630510346
2031	0.04629787106
2032	0.04628617522
2033	0.04623579459
2034	0.04622015596
2035	0.04621547952
2036	0.0462062639
2037	0.0461575541
2038	0.04611686242
2039	0.04606671372
2040	0.04605182768
2041	0.04602004869
2042	0.04600845698
2043	0.04599703093
2044	0.04598909802
2045	0.04598458251
2046	0.04596817236
2047	0.04593547985
2048	0.04592088253
2049	0.04590282995
2050	0.04589131397
2051	0.04587682552
2052	0.04584805687
2053	0.04583462866
2054	0.04581003947
2055	0.04580368273
2056	0.04578885821
2057	0.04577152035
2058	0.04575980557
2059	0.04575048582
2060	0.04572888804
2061	0.0457132494
2062	0.04570203162
2063	0.04566537739
2064	0.04564687042
2065	0.04561901056
2066	0.04560083017
2067	0.045585556
2068	0.04558248413
2069	0.04557265318
2070	0.04556056922
2071	0.04554633162
2072	0.04552892749
2073	0.04550004525
2074	0.04549438903
2075	0.04548573193
2076	0.04544324161
2077	0.04543355267
2078	0.04541576988
2079	0.04541080944
2080	0.04540428703
2081	0.04539359464
2082	0.04536557858
2083	0.04535135992
2084	0.04534385773
2085	0.0453368478
2086	0.04529554553
2087	0.04526088873
2088	0.04523755385
2089	0.04520749303
2090	0.04519457127
2091	0.04516598723
2092	0.04515413519
2093	0.04514284641
2094	0.04513286873
2095	0.04512623273
2096	0.04510364096
2097	0.04509737888
2098	0.04508800233
2099	0.0450722501
2100	0.04505390879
2101	0.04502254159
2102	0.04501301358
2103	0.04497719713
2104	0.04495642293
2105	0.04493981399
2106	0.0449340347
2107	0.0449064115
2108	0.04490189599
2109	0.04488377713
2110	0.04487103998
2111	0.04485044091
2112	0.04483566373
2113	0.04481748335
2114	0.04481062015
2115	0.04477617634
2116	0.04477563202
2117	0.04475171022
2118	0.04473660644
2119	0.04471028488
2120	0.04470182658
2121	0.04469490658
2122	0.04468543536
2123	0.044673039
2124	0.04466853769
2125	0.04464926866
2126	0.04463700483
2127	0.04462662009
2128	0.04460812732
2129	0.04458222702
2130	0.04457900841
2131	0.04456779063
2132	0.0445625178
2133	0.04452568371
2134	0.0445018045
2135	0.04448541802
2136	0.0444359793
2137	0.04442895044
2138	0.04438557028
2139	0.04435278784
2140	0.04434314149
2141	0.04434046248
2142	0.04429086284
2143	0.04428025564
2144	0.04426283258
2145	0.04425337556
2146	0.04424064787
2147	0.04421213955
2148	0.04418234853
2149	0.04417426415
2150	0.04414488492
2151	0.04413702774
2152	0.04411452117
2153	0.04409466049
2154	0.04406294303
2155	0.04406171239
2156	0.04403091318
2157	0.04402250221
2158	0.04401892388
2159	0.04398386002
2160	0.04397699682
2161	0.04397389182
2162	0.04394791578
2163	0.04394439898
2164	0.04392134336
2165	0.0439191424
2166	0.04389759669
2167	0.0438795725
2168	0.04384468377
2169	0.04381824388
2170	0.04379357423
2171	0.04377015888
2172	0.04375478531
2173	0.04373678005
2174	0.04371962679
2175	0.04371783762
2176	0.04368662189
2177	0.04367556977
2178	0.04366209423
2179	0.04363688025
2180	0.04362396323
2181	0.04361504107
2182	0.04360716022
2183	0.04360043428
2184	0.04356135664
2185	0.0435514831
2186	0.04354448736
2187	0.04352527987
2188	0.04350352589
2189	0.04349756673
2190	0.04347461998
2191	0.04346232301
2192	0.04344062583
2193	0.04343160427
2194	0.04341729095
2195	0.04339999568
2196	0.04338581489
2197	0.04337979894
2198	0.04336993013
2199	0.04334073549
2200	0.04332708956
2201	0.04331767987
2202	0.04327661426
2203	0.04324592392
2204	0.04324098715
2205	0.04322499826
2206	0.04320368447
2207	0.04319065859
2208	0.04317239774
2209	0.04316277506
2210	0.04312307262
2211	0.04308669766
2212	0.0430708697
2213	0.04306100089
2214	0.04305386316
2215	0.04303783167
2216	0.0430310726
2217	0.04302361301
2218	0.04301044986
2219	0.04299917055
2220	0.04295865873
2221	0.0429446578
2222	0.04292234529
2223	0.04290755865
2224	0.04289906248
2225	0.04289087397
2226	0.04287300125
2227	0.0428599659
2228	0.04281617868
2229	0.04279856628
2230	0.04275737761
2231	0.04271803017
2232	0.04269341258
2233	0.04267118527
2234	0.0426471262
2235	0.04261574007
2236	0.04258975931
2237	0.04257846106
2238	0.04256611203
2239	0.04255350741
2240	0.04254303274
2241	0.04252846382
2242	0.04251325118
2243	0.04250691337
2244	0.04250330664
2245	0.04249389222
2246	0.04248384828
2247	0.04244705679
2248	0.04242715824
2249	0.04242116596
2250	0.04239661937
2251	0.04238596957
2252	0.04237910637
2253	0.04237361108
2254	0.04236384167
2255	0.04235865403
2256	0.04235643888
2257	0.04234035532
2258	0.04233538541
2259	0.042318909
2260	0.04231376396
2261	0.04230446314
2262	0.04228882451
2263	0.04227799485
2264	0.04225964881
2265	0.04223423603
2266	0.04222341111
2267	0.04221562966
2268	0.04220148673
2269	0.04219232791
2270	0.04218812479
2271	0.04217451198
2272	0.04215520036
2273	0.04214789696
2274	0.04213700104
2275	0.04213487108
2276	0.04212637018
2277	0.04211549792
2278	0.04206997833
2279	0.04205468996
2280	0.04203817568
2281	0.0420339205
2282	0.04202492734
2283	0.04201831973
2284	0.04201215231
2285	0.042004049
2286	0.04199655628
2287	0.04198142411
2288	0.04196947267
2289	0.04194629872
2290	0.04193558266
2291	0.04189719133
2292	0.0418936272
2293	0.04188035519
2294	0.04187463743
2295	0.04186642999
2296	0.04184716096
2297	0.0418437625
2298	0.04184161834
2299	0.04183137087
2300	0.04182440827
2301	0.04180408846
2302	0.04178593174
2303	0.04178127897
2304	0.04177041618
2305	0.04175352324
2306	0.0417504561
2307	0.04173832006
2308	0.0417258243
2309	0.04172200931
2310	0.04169513396
2311	0.04168083484
2312	0.04165292291
2313	0.04162534704
2314	0.04161092485
2315	0.04159548975
2316	0.04158110543
2317	0.04157484808
2318	0.04153345588
2319	0.04151594288
2320	0.04150837443
2321	0.04150409558
2322	0.04147386436
2323	0.04146961391
2324	0.041458221
2325	0.04144689908
2326	0.04144231257
2327	0.04142832111
2328	0.04142275008
2329	0.04141964034
2330	0.04140244921
2331	0.04138680111
2332	0.04138037337
2333	0.0413597033
2334	0.04134110639
2335	0.04133597556
2336	0.04132610201
2337	0.04130871681
2338	0.04129457862
2339	0.04128454888
2340	0.04126005909
2341	0.04125399107
2342	0.0412522445
2343	0.04123241695
2344	0.04122648147
2345	0.04121477143
2346	0.0412040601
2347	0.04118945331
2348	0.04118336637
2349	0.04116662015
2350	0.04116154612
2351	0.04114277408
2352	0.04113426845
2353	0.04112890095
2354	0.04112498656
2355	0.0411108105
2356	0.04108545452
2357	0.04106991055
2358	0.04103903088
2359	0.04101922226
2360	0.04100414689
2361	0.04100181813
2362	0.04099273504
2363	0.04098639723
2364	0.04097431326
2365	0.04095702746
2366	0.04094582861
2367	0.04091359997
2368	0.04089554738
2369	0.04088185885
2370	0.04085605321
2371	0.04085168916
2372	0.04084555488
2373	0.04083591327
2374	0.04083139775
2375	0.04080956804
2376	0.04079917857
2377	0.04078673015
2378	0.04077324987
2379	0.04074457116
2380	0.04073563953
2381	0.04072449748
2382	0.04071841527
2383	0.04070412561
2384	0.04069796293
2385	0.04068710014
2386	0.04067184016
2387	0.04066313573
2388	0.04065693518
2389	0.04065540161
2390	0.04064839168
2391	0.04064472342
2392	0.04063740583
2393	0.04062247718
2394	0.0406146626
2395	0.04060612383
2396	0.04058424679
2397	0.04057217702
2398	0.0405505603
2399	0.0405126139
2400	0.04050592583
2401	0.04048947781
2402	0.04046672985
2403	0.04044012903
2404	0.04040528764
2405	0.04039854277
2406	0.04037513215
2407	0.04035061869
2408	0.04034176753
2409	0.04031761853
2410	0.04028926167
2411	0.04028317946
2412	0.04026261826
2413	0.0402449396
2414	0.04024133287
2415	0.04022295842
2416	0.0402100414
2417	0.0401807521
2418	0.04017873101
2419	0.04016423782
2420	0.0401513208
2421	0.04014412154
2422	0.04013460772
2423	0.04011114504
2424	0.04010296127
2425	0.04009162989
2426	0.04007672017
2427	0.04004124926
2428	0.04001559982
2429	0.04000579727
2430	0.04000036825
2431	0.03998432256
2432	0.03995206078
2433	0.03994012354
2434	0.03992271468
2435	0.03991569528
2436	0.03988158754
2437	0.03986941364
2438	0.03986454787
2439	0.03985440926
2440	0.03983472371
2441	0.0398141909
2442	0.03980144902
2443	0.03976587397
2444	0.03975948883
2445	0.03974128951
2446	0.03973154376
2447	0.03971211854
2448	0.03969815074
2449	0.03968208138
2450	0.03967752327
2451	0.03965402746
2452	0.03962642556
2453	0.03961826072
2454	0.03960918472
2455	0.03960312144
2456	0.03959057598
2457	0.03958150236
2458	0.0395534934
2459	0.03952660148
2460	0.03950918552
2461	0.0394788478
2462	0.03946581956
2463	0.03945814224
2464	0.03943702488
2465	0.03942890973
2466	0.03941791441
2467	0.03940702086
2468	0.03939553801
2469	0.03938779916
2470	0.03935093194
2471	0.03933947749
2472	0.03933022164
2473	0.03930172989
2474	0.03928696454
2475	0.03927404989
2476	0.03925934607
2477	0.03925098007
2478	0.03924026164
2479	0.0392317418
2480	0.03922337106
2481	0.03921579551
2482	0.03921241361
2483	0.03920504868
2484	0.03920090236
2485	0.03918358816
2486	0.03917092438
2487	0.03916527525
2488	0.03915482425
2489	0.03914665704
2490	0.03913729232
2491	0.03912083011
2492	0.03911841142
2493	0.0391160235
2494	0.0391110394
2495	0.03909803245
2496	0.03908079161
2497	0.03905840101
2498	0.03902994713
2499	0.03902868572
2500	0.03902023452
2501	0.0390072536
2502	0.03898952761
2503	0.03895232906
2504	0.03895043813
2505	0.03893442794
2506	0.03893243288
2507	0.0389206471
2508	0.03889223108
2509	0.03887494055
2510	0.03885277004
2511	0.0388412091
2512	0.0388362463
2513	0.03881701277
2514	0.03878822992
2515	0.03878168148
2516	0.03877764876
2517	0.03876961645
2518	0.03876183027
2519	0.03875517533
2520	0.03875062668
2521	0.03873374321
2522	0.03872283072
2523	0.03868934303
2524	0.0386786885
2525	0.03867101355
2526	0.03866515616
2527	0.03865580091
2528	0.03865032928
2529	0.03864675332
2530	0.03862948645
2531	0.03861065051
2532	0.03857536656
2533	0.03857224499
2534	0.03856566341
2535	0.03855355578
2536	0.03853132138
2537	0.0385147929
2538	0.03849260346
2539	0.0384905658
2540	0.03847418641
2541	0.03846715518
2542	0.03846406674
2543	0.03846179478
2544	0.03845120889
2545	0.03843101451
2546	0.03842499856
2547	0.03841812826
2548	0.03840965339
2549	0.03840200684
2550	0.03839901306
2551	0.038374812
2552	0.03836436573
2553	0.03834454055
2554	0.03833724899
2555	0.03832577324
2556	0.03829701406
2557	0.03828612287
2558	0.03827583754
2559	0.03827022155
2560	0.03825352977
2561	0.03825203643
2562	0.03824585245
2563	0.03823346082
2564	0.03822880804
2565	0.03821964449
2566	0.03820486021
2567	0.03819496536
2568	0.03818745134
2569	0.03817921787
2570	0.03816686884
2571	0.03814575148
2572	0.03813526972
2573	0.038122445
2574	0.03811988431
2575	0.03808402054
2576	0.03805347219
2577	0.03804903478
2578	0.03803629052
2579	0.03803117389
2580	0.03802676251
2581	0.03801516606
2582	0.03800552445
2583	0.03797974958
2584	0.03796994467
2585	0.03796140354
2586	0.03795176902
2587	0.03792990144
2588	0.03791854876
2589	0.0379132357
2590	0.03788816371
2591	0.03787259845
2592	0.03786507733
2593	0.03785672079
2594	0.03784368071
2595	0.0378368814
2596	0.03781865132
2597	0.03778934782
2598	0.03778424538
2599	0.0377766935
2600	0.03776076614
2601	0.03775227233
2602	0.03774809998
2603	0.03773487057
2604	0.03772734235
2605	0.0377021118
2606	0.03768733462
2607	0.03766577234
2608	0.03765588459
2609	0.03763249291
2610	0.0376246736
2611	0.03759916615
2612	0.03758471793
2613	0.03757671639
2614	0.03757052294
2615	0.03756255689
2616	0.03755281588
2617	0.03754749335
2618	0.03754054258
2619	0.03753526739
2620	0.03753160859
2621	0.03751300695
2622	0.03750456521
2623	0.03748396851
2624	0.03747189638
2625	0.03746878664
2626	0.03745076008
2627	0.03744178822
2628	0.0374207395
2629	0.03739557995
2630	0.03738630989
2631	0.03735190869
2632	0.03734122576
2633	0.03733937743
2634	0.03731942445
2635	0.03730833683
2636	0.03729829999
2637	0.03728848325
2638	0.03727971491
2639	0.03727533903
2640	0.03726069202
2641	0.03724713838
2642	0.03723673944
2643	0.03722594292
2644	0.0371992001
2645	0.03718578846
2646	0.03717862706
2647	0.03717276494
2648	0.03715274806
2649	0.03712599105
2650	0.03710490682
2651	0.03709671594
2652	0.0370921602
2653	0.03708403086
2654	0.03706640426
2655	0.03705476522
2656	0.03704747839
2657	0.03704121395
2658	0.03701397887
2659	0.03699725633
2660	0.03699005943
2661	0.03697110753
2662	0.03693391845
2663	0.03692164042
2664	0.03689343976
2665	0.03688613637
2666	0.03686964812
2667	0.03686220983
2668	0.03685198603
2669	0.03682275826
2670	0.03681425262
2671	0.03680892063
2672	0.03679639884
2673	0.03679442507
2674	0.03677619499
2675	0.03676664331
2676	0.03676310994
2677	0.03672132015
2678	0.03670485793
2679	0.03670205349
2680	0.0366876526
2681	0.03668328855
2682	0.0366668855
2683	0.03665956791
2684	0.03664725675
2685	0.03663174591
2686	0.03662940532
2687	0.03661589192
2688	0.03659260437
2689	0.03658726054
2690	0.03658066476
2691	0.03657237449
2692	0.03654267103
2693	0.03652248375
2694	0.03650383478
2695	0.03648312684
2696	0.03645827259
2697	0.03643238412
2698	0.03642058415
2699	0.0363905044
2700	0.03637541482
2701	0.03636544898
2702	0.03634280278
2703	0.03633087975
2704	0.03630923936
2705	0.03630127095
2706	0.03628531993
2707	0.03627143969
2708	0.03625417993
2709	0.0362417102
2710	0.03623204492
2711	0.03619357076
2712	0.03619087755
2713	0.03617816169
2714	0.03617302139
2715	0.03615999078
2716	0.0361328196
2717	0.03611387717
2718	0.03609948811
2719	0.03605319464
2720	0.03603101466
2721	0.03601828461
2722	0.0360082312
2723	0.03600091834
2724	0.03599663476
2725	0.03598075473
2726	0.03597791242
2727	0.0359701854
2728	0.0359652794
2729	0.03595624837
2730	0.03594538795
2731	0.03593698408
2732	0.03592817315
2733	0.0359238162
2734	0.03591872323
2735	0.03590920468
2736	0.03590588904
2737	0.03589609833
2738	0.0358889322
2739	0.03587918409
2740	0.03587573592
2741	0.03585720292
2742	0.03584392617
2743	0.03583684287
2744	0.03583452595
2745	0.03581327843
2746	0.03580413381
2747	0.03579558794
2748	0.03577270744
2749	0.03576519579
2750	0.03574545817
2751	0.03572949768
2752	0.03570499605
2753	0.03568280898
2754	0.03566972393
2755	0.03566463806
2756	0.03564548973
2757	0.03563607531
2758	0.03563222955
2759	0.03562931624
2760	0.03561987579
2761	0.0356075102
2762	0.03559915366
2763	0.03557896875
2764	0.03554506927
2765	0.03552323246
2766	0.03551792649
2767	0.03551276252
2768	0.03550808608
2769	0.03550156841
2770	0.03549523533
2771	0.03548639363
2772	0.03547563971
2773	0.03544792421
2774	0.03542960183
2775	0.03541749893
2776	0.03540968198
2777	0.03540365183
2778	0.03538882021
2779	0.03536596576
2780	0.03534952721
2781	0.03533043331
2782	0.03532124135
2783	0.03530491167
2784	0.0352995418
2785	0.03527484848
2786	0.03526430045
2787	0.03525623974
2788	0.03524309789
2789	0.03522922476
2790	0.03521884239
2791	0.03521491144
2792	0.03519670975
2793	0.0351737133
2794	0.03516525026
2795	0.03514494228
2796	0.03513995581
2797	0.03513339791
2798	0.03512253038
2799	0.03511318933
2800	0.03508051103
2801	0.03507692323
2802	0.03505236954
2803	0.03503930106
2804	0.03503186987
2805	0.03500193921
2806	0.0349677581
2807	0.03495012204
2808	0.03494226959
2809	0.03493370479
2810	0.03492845563
2811	0.03492024108
2812	0.03490469712
2813	0.03488553932
2814	0.03487753541
2815	0.03487327076
2816	0.03486312269
2817	0.03485508327
2818	0.03484728053
2819	0.03481895444
2820	0.03480127578
2821	0.03479360556
2822	0.0347865767
2823	0.03477710785
2824	0.0347741685
2825	0.0347606125
2826	0.03474530756
2827	0.03473673566
2828	0.03472315125
2829	0.03471721813
2830	0.0347052951
2831	0.03468303939
2832	0.03467803872
2833	0.03467319425
2834	0.03464228855
2835	0.0346290118
2836	0.03461631015
2837	0.03460869909
2838	0.03460295057
2839	0.03458753913
2840	0.03457294892
2841	0.03456716963
2842	0.03456225889
2843	0.0345583658
2844	0.03454928271
2845	0.03453779513
2846	0.03451630147
2847	0.03450934361
2848	0.03448647022
2849	0.03446866139
2850	0.03446533392
2851	0.03444363674
2852	0.03443125458
2853	0.03441434034
2854	0.03441086141
2855	0.03440293323
2856	0.0343856214
2857	0.03438030123
2858	0.03436512172
2859	0.034345377
2860	0.03434074079
2861	0.03433596495
2862	0.03431126453
2863	0.03428766458
2864	0.03426513199
2865	0.03423596338
2866	0.03421966683
2867	0.03421111859
2868	0.03420689181
2869	0.03420119535
2870	0.03419435818
2871	0.03418775531
2872	0.03417012872
2873	0.03415533497
2874	0.03414265935
2875	0.03413627894
2876	0.03412477243
2877	0.03410643585
2878	0.03409298161
2879	0.03408479073
2880	0.03407801509
2881	0.03405875553
2882	0.03404588348
2883	0.03403119386
2884	0.03402191198
2885	0.03401303951
2886	0.03399730385
2887	0.03399101337
2888	0.03397874244
2889	0.03396875293
2890	0.03395991834
2891	0.03395026252
2892	0.03393479666
2893	0.03392952856
2894	0.03391288175
2895	0.03390125217
2896	0.03389563144
2897	0.03388853395
2898	0.03387553647
2899	0.03386841057
2900	0.03386112848
